keyword	filter_name	filter_value	freq
serums & essence	preference	10847	70
serums & essence	brand	9898	4
serums & essence	brand	8232	4
serums & essence	preference	10848	34
serums & essence	preference	10859	56
serums & essence	brand	9362	6
serums & essence	brand	1835	15
serums & essence	brand	600	35
serums & essence	brand	669	20
serums & essence	brand	4130	88
serums & essence	brand	6703	4
serums & essence	brand	1190	24
serums & essence	preference	10869	124
serums & essence	preference	10838	5
serums & essence	brand	2371	218
serums & essence	brand	9154	3
serums & essence	preference	10845	79
serums & essence	brand	2130	24
serums & essence	concern	80312	111
serums & essence	skin_type	10781	250
serums & essence	brand	670	115
serums & essence	preference	10862	65
serums & essence	brand	1850	15
serums & essence	brand	5238	94
serums & essence	concern	10748	176
serums & essence	preference	10860	235
serums & essence	preference	108	6
serums & essence	brand	649	125
serums & essence	price	0-499	115
serums & essence	brand	5540	9
serums & essence	preference	10855	92
serums & essence	brand	593	8
serums & essence	brand	7394	3
serums & essence	formulation	10809	3
serums & essence	brand	1888	14
serums & essence	preference	80223	6
serums & essence	formulation	10822	81
serums & essence	brand	7595	3
serums & essence	brand	5440	8
serums & essence	brand	2131	153
serums & essence	brand	9694	81
serums & essence	concern	10751	166
serums & essence	concern	10777	840
serums & essence	preference	80224	29
serums & essence	formulation	12089	5
serums & essence	brand	7125	8
serums & essence	skin_type	10782	565
serums & essence	brand	2682	171
serums & essence	brand	3884	3
serums & essence	preference	10864	81
serums & essence	brand	7180	6
serums & essence	preference	10856	163
serums & essence	preference	10854	21
serums & essence	brand	4153	52
serums & essence	brand	4321	19
serums & essence	category	8444	3
serums & essence	formulation	10812	3
serums & essence	preference	10861	38
serums & essence	brand	1095	73
serums & essence	preference	80227	20
serums & essence	concern	10776	442
serums & essence	brand	1250	17
serums & essence	concern	10732	7
serums & essence	preference	10840	74
serums & essence	preference	10843	120
serums & essence	formulation	10824	62
serums & essence	brand	9890	81
serums & essence	preference	10851	229
serums & essence	brand	6285	154
serums & essence	brand	6127	24
serums & essence	preference	10853	73
serums & essence	preference	12175	75
serums & essence	skin_type	10779	925
serums & essence	concern	91638	8
serums & essence	brand	978	50
serums & essence	brand	10032	9
serums & essence	brand	10665	19
serums & essence	star_rating	4	191
serums & essence	formulation	10832	3
serums & essence	preference	10863	180
serums & essence	brand	2454	19
serums & essence	brand	597	110
serums & essence	brand	2685	12
serums & essence	brand	976	5
serums & essence	category	8397	20
serums & essence	preference	10839	163
serums & essence	brand	8897	67
serums & essence	brand	1449	19
serums & essence	brand	1783	45
serums & essence	brand	997	155
serums & essence	formulation	10817	23
serums & essence	concern	10770	669
serums & essence	brand	5197	182
serums & essence	preference	10842	57
serums & essence	brand	8560	7
serums & essence	brand	7942	11
serums & essence	brand	4767	5
serums & essence	formulation	10820	12
serums & essence	concern	80230	61
serums & essence	preference	89009	11
serums & essence	concern	10731	11
serums & essence	brand	4638	11
serums & essence	preference	10868	53
serums & essence	brand	2436	11
serums & essence	brand	9143	17
serums & essence	concern	10749	310
serums & essence	brand	722	23
serums & essence	formulation	10827	21
serums & essence	preference	10867	53
serums & essence	preference	89005	12
serums & essence	formulation	10819	11
serums & essence	brand	1251	48
serums & essence	brand	630	11
serums & essence	brand	604	164
serums & essence	brand	3899	53
serums & essence	skin_type	10780	90
setting spray	preference	10863	23
setting spray	preference	10847	8
setting spray	preference	12175	15
setting spray	preference	80225	8
setting spray	concern	10777	13
setting spray	skin_type	10778	59
setting spray	brand	5368	7
setting spray	brand	4130	35
setting spray	brand	2534	46
setting spray	brand	2298	17
setting spray	preference	10854	6
setting spray	brand	595	118
setting spray	skin_type	10781	59
setting spray	brand	3899	168
setting spray	formulation	10822	3
setting spray	preference	10839	5
setting spray	brand	5848	4
setting spray	brand	596	115
setting spray	brand	4607	24
setting spray	brand	8848	4
setting spray	price	0-499	137
setting spray	brand	2538	4
setting spray	star_rating	4	103
setting spray	finish	20428	6
setting spray	finish	20425	7
setting spray	concern	10771	7
setting spray	finish	10882	40
setting spray	skin_type	10779	178
setting spray	brand	5540	85
setting spray	brand	998	3
setting spray	brand	6371	5
setting spray	concern	10749	7
setting spray	preference	10843	13
setting spray	skin_type	10782	72
setting spray	preference	10858	7
setting spray	brand	4498	5
setting spray	category	6761	39
setting spray	concern	10751	18
setting spray	finish	10881	72
setting spray	preference	10855	12
setting spray	brand	997	12
setting spray	preference	10845	16
setting spray	brand	2347	102
setting spray	concern	80230	3
setting spray	brand	3990	62
setting spray	brand	5670	3
setting spray	brand	589	28
setting spray	brand	7907	28
setting spray	preference	10851	28
setting spray	preference	10846	3
setting spray	brand	642	8
setting spray	brand	201	40
setting spray	formulation	10819	10
setting spray	concern	10750	8
setting spray	brand	10104	14
setting spray	category	8392	3
setting spray	brand	4332	5
setting spray	preference	10869	31
setting spray	brand	8335	27
setting spray	finish	10880	38
setting spray	preference	10860	8
setting spray	brand	2130	94
setting spray	finish	10883	22
setting spray	brand	5108	57
setting spray	preference	10838	27
setting spray	skin_type	10780	21
setting spray	preference	64746	39
setting spray	formulation	10805	41
setting spray	brand	669	39
setting spray	category	332	19
setting spray	brand	6346	19
setting spray	brand	7691	24
setting spray	finish	10879	29
setting spray	brand	4149	12
setting spray	brand	6882	24
shampoo	brand	9164	257
shampoo	brand	7829	125
shampoo	brand	1190	198
shampoo	brand	1039	161
shampoo	brand	6212	25
shampoo	concern	10732	1127
shampoo	brand	5941	5
shampoo	brand	6219	35
shampoo	formulation	10831	26
shampoo	brand	10084	4
shampoo	formulation	10827	54
shampoo	category	320	54
shampoo	brand	6445	324
shampoo	brand	824	59
shampoo	brand	1804	10
shampoo	formulation	10818	5
shampoo	category	7297	4
shampoo	preference	10838	26
shampoo	concern	10737	797
shampoo	brand	6188	14
shampoo	brand	5363	10
shampoo	color	10801	5
shampoo	preference	10862	333
shampoo	brand	610	242
shampoo	brand	1095	224
shampoo	brand	6005	138
shampoo	brand	1375	143
shampoo	formulation	10817	14
shampoo	brand	739	30
shampoo	brand	8926	44
shampoo	brand	5708	6
shampoo	brand	680	388
shampoo	category	9598	36
shampoo	category	2040	26
shampoo	brand	2392	25
shampoo	hair_type	11079	1271
shampoo	concern	10745	170
shampoo	brand	923	1296
shampoo	concern	10764	1081
shampoo	brand	1805	63
shampoo	brand	6960	210
shampoo	concern	91637	7240
shampoo	price	0-499	174
shampoo	brand	3927	20
shampoo	brand	3717	10
shampoo	brand	5107	119
shampoo	brand	8927	59
shampoo	brand	595	2272
shampoo	preference	10857	1778
shampoo	preference	64746	1251
shampoo	category	346	45
shampoo	formulation	10822	254
shampoo	brand	1634	40
shampoo	brand	5781	5
shampoo	brand	593	381
shampoo	brand	2131	253
shampoo	preference	89009	123
shampoo	brand	6112	27
shampoo	brand	3884	14
shampoo	brand	1270	11
shampoo	preference	10845	2649
shampoo	formulation	10825	26
shampoo	star_rating	4	1268
shampoo	brand	6220	18
shampoo	brand	2272	35
shampoo	brand	3549	18
shampoo	brand	607	1908
shampoo	brand	3135	96
shampoo	brand	7369	35
shampoo	brand	738	290
shampoo	brand	5682	6
shampoo	brand	589	97
shampoo	brand	5499	6
shampoo	brand	6936	6
shampoo	brand	753	782
shampoo	brand	6519	73
shampoo	brand	943	1121
shampoo	category	2746	20
shampoo	category	5929	4
shampoo	brand	6338	27
shampoo	brand	2931	8
shampoo	brand	4696	8
shampoo	preference	10856	287
shampoo	brand	3901	189
shampoo	brand	725	139
shampoo	brand	1281	42
shampoo	concern	91638	4089
shampoo	concern	10749	8
shampoo	brand	8285	13
shampoo	preference	89007	16
shampoo	brand	4421	101
shampoo	brand	1129	69
shampoo	brand	9402	5
shampoo	concern	10715	587
shampoo	brand	2529	431
shampoo	brand	7793	7
shampoo	preference	15812	5
shampoo	brand	2415	21
shampoo	brand	7180	26
shampoo	brand	1817	59
shampoo	preference	10859	299
shampoo	brand	621	1139
shampoo	brand	4133	35
shampoo	brand	4544	6
shampoo	brand	4922	324
shampoo	brand	2437	71
shampoo	brand	646	98
shampoo	brand	9958	6
shampoo	preference	10848	409
shampoo	brand	609	1219
shampoo	preference	10855	233
shampoo	category	1214	80
shampoo	preference	10842	823
shampoo	brand	8602	37
shampoo	brand	9247	42
shampoo	brand	7005	8
shampoo	hair_type	11077	2225
shampoo	brand	9357	8
shampoo	preference	108	19
shampoo	preference	89005	134
shampoo	category	2046	58
shampoo	brand	7047	5
shampoo	skin_type	10779	89
shampoo	brand	10571	4
shampoo	brand	990	95
shampoo	brand	204	22
shampoo	brand	4833	36
shampoo	brand	984	127
shampoo	concern	10755	3550
shampoo	brand	10101	46
shampoo	concern	10771	14
shampoo	brand	4289	18
shampoo	brand	1451	740
shampoo	brand	1591	23
shampoo	brand	9703	25
shampoo	preference	16003	837
shampoo	category	2057	3
shampoo	preference	10	4
shampoo	brand	2371	345
shampoo	brand	2685	71
shampoo	brand	198	6
shampoo	category	317	47
shampoo	brand	5440	20
shampoo	brand	2673	130
shampoo	brand	3830	8
shampoo	brand	645	45
shampoo	preference	10860	120
shampoo	brand	2986	65
shampoo	skin_type	10778	45
shampoo	brand	594	567
shampoo	brand	4903	49
shampoo	brand	2157	43
shampoo	formulation	10805	12
shampoo	brand	2716	12
shampoo	concern	10770	15
shampoo	brand	4650	12
shampoo	brand	4320	561
shampoo	brand	6457	5
shampoo	preference	10843	8265
shampoo	brand	7734	7
shampoo	brand	9697	5
shampoo	brand	4483	14
shampoo	brand	710	22
shampoo	brand	1897	18
shampoo	brand	5741	36
shampoo	category	1392	23
shampoo	category	2045	23
shampoo	brand	7356	4
shampoo	brand	8941	34
shampoo	brand	8794	4
shampoo	preference	10849	611
shampoo	brand	1701	97
shampoo	brand	681	317
shampoo	preference	80225	234
shampoo	preference	10867	187
shampoo	preference	10853	1695
shampoo	brand	7100	10
shampoo	hair_type	11076	525
shampoo	concern	10734	204
shampoo	brand	1975	8
shampoo	brand	2991	8
shampoo	brand	5900	32
shampoo	brand	4321	13
shampoo	brand	615	869
shampoo	brand	1826	28
shampoo	concern	10753	8
shampoo	brand	6405	5
shampoo	brand	7422	7
shampoo	brand	6886	28
shampoo	brand	4290	89
shampoo	brand	743	7
shampoo	brand	1251	2664
shampoo	brand	7741	7
shampoo	preference	1085	5
shampoo	preference	10851	6955
shampoo	preference	10869	903
shampoo	formulation	10820	11
shampoo	brand	2505	26
shampoo	brand	6640	310
shampoo	brand	2709	206
shampoo	concern	10776	64
shampoo	preference	10839	459
shampoo	hair_type	11074	2030
shampoo	category	319	227
shampoo	preference	10850	831
shampoo	brand	508	51
shampoo	brand	6716	51
shampoo	brand	9898	24
shampoo	skin_type	10782	55
shampoo	brand	1898	80
shampoo	preference	10847	1022
shampoo	brand	1694	43
shampoo	brand	1835	43
shampoo	brand	685	19
shampoo	brand	1801	435
shampoo	brand	7173	12
shampoo	brand	4280	5
shampoo	brand	5435	3
shampoo	brand	5691	7
shampoo	brand	5465	3
shampoo	brand	4153	14
shampoo	brand	4086	9
shampoo	brand	4508	115
shampoo	brand	2436	11
shampoo	brand	998	1273
shampoo	brand	2421	533
shampoo	brand	698	14
shampoo	brand	693	4
shampoo	concern	10751	2087
shampoo	hair_type	11078	5501
shampoo	brand	2203	33
shampoo	brand	2454	1133
shampoo	hair_type	11071	2413
shampoo	brand	4343	20
shampoo	preference	10854	120
shampoo	brand	1450	45
shampoo	skin_type	10780	20
shampoo	brand	3201	24
shampoo	brand	6171	20
shampoo	concern	10729	239
shampoo	brand	4039	8
shampoo	brand	6136	8
shampoo	category	1293	15
shampoo	brand	8560	15
shampoo	category	1222	30
shampoo	brand	6532	1639
shampoo	brand	8011	13
shampoo	brand	6830	16
shampoo	preference	10861	1197
shampoo	brand	697	13
shampoo	brand	2870	28
shampoo	brand	1544	105
shampoo	brand	7204	7
shampoo	brand	608	192
shampoo	brand	604	3
shampoo	category	1393	9
shampoo	brand	1541	11
shampoo	brand	749	4
shampoo	brand	5215	11
shampoo	brand	1762	11
shampoo	brand	4134	11
shampoo	brand	2715	4
shampoo	category	9599	4
shampoo	brand	8284	33
shampoo	preference	1086	4
shampoo	brand	2682	572
shampoo	brand	1693	1028
shampoo	brand	1889	39
shampoo	hair_type	11072	409
shampoo	preference	10868	1489
shampoo	preference	10844	334
shampoo	preference	10841	249
shampoo	brand	1881	7
shampoo	brand	1938	114
shampoo	brand	6520	8
shampoo	brand	1282	61
shampoo	concern	80230	220
shampoo	brand	2515	28
shampoo	formulation	10812	16
shampoo	brand	2374	28
shampoo	brand	4729	3
shampoo	brand	3869	3
shampoo	brand	4731	3
shampoo	brand	10081	14
shampoo	brand	2418	69
shampoo	brand	600	236
shampoo	brand	6270	3
shampoo	brand	7660	3
shampoo	brand	2984	4
shampoo	brand	8457	370
shampoo	formulation	10808	7
shampoo	category	1294	3
shampoo	brand	2719	6
shampoo	formulation	10809	3
shampoo	preference	80227	308
shampoo	brand	670	140
shampoo	category	8394	3
shampoo	brand	2295	56
shampoo	brand	1561	80
shampoo	brand	6222	20
shampoo	brand	977	45
shampoo	category	2041	57
shampoo	preference	10840	162
shampoo	preference	10846	134
shampoo	formulation	10824	17
shampoo	brand	1913	5
shampoo	preference	12175	2202
shampoo	brand	3143	4
shampoo	brand	7341	13
shampoo	brand	2707	3
shampoo	brand	5745	7
shampoo	brand	2652	4
shampoo	brand	10577	9
shampoo	brand	4517	9
shampoo	brand	6602	3
shampoo	concern	80312	62
shampoo	preference	10858	1240
shampoo	brand	2734	503
shampoo	category	9600	3
shampoo	preference	10865	264
shampoo	brand	665	693
shampoo	brand	2516	39
shampoo	brand	2657	16
shampoo	brand	5584	24
shampoo	brand	1827	29
shampoo	brand	4032	52
shampoo	brand	4638	217
shampoo	preference	80224	196
shampoo	brand	10570	7
shampoo	brand	1964	107
shampoo	brand	2453	7
shampoo	brand	7399	3
shampoo	brand	6286	13
shampoo	brand	2359	3
shampoo	brand	5784	7
shampoo	preference	10866	341
shampoo	brand	2130	9
shampoo	brand	10854	4
shampoo	brand	7329	3
shampoo	brand	8256	7
shampoo	brand	9817	29
shampoo	concern	10750	1234
shampoo	brand	6130	3
shampoo	preference	80228	309
shampoo	category	316	1368
shampoo	hair_type	91639	1370
shampoo	concern	10777	47
shampoo	category	329	29
shampoo	brand	2575	29
shampoo	hair_type	11073	957
shampoo	concern	10717	57
shampoo	preference	10863	597
shampoo	brand	4748	249
shampoo	preference	10864	94
shampoo	hair_type	11075	501
shampoo	brand	3715	29
shampoo	brand	4286	7
shampoo	brand	659	536
shampoo	brand	2128	9
shampoo	preference	10852	442
shampoo	category	2043	3
shampoo	brand	4152	17
shampoo	brand	10653	3
shampoo	brand	6149	8
shampoo	skin_type	10781	68
shampoo	brand	1943	3
shampoo	brand	897	57
shampoo	formulation	10816	3
shampoo	concern	10748	3
shaving	category	1289	47
shaving	brand	693	6
shaving	brand	1828	4
shaving	brand	2437	7
shaving	brand	1450	6
shaving	brand	600	5
shaving	brand	2371	4
shaving	brand	204	4
shaving	brand	592	5
shaving	category	1548	8
shaving	preference	64746	4
shaving	brand	1997	5
shaving	category	2604	7
shaving	brand	3869	10
shaving	brand	2415	4
shaving	brand	1066	14
shaving	category	11028	5
shaving	brand	603	40
shaving	category	11029	12
shaving	brand	2682	8
shaving	brand	943	7
shaving	brand	3901	3
shaving	brand	2421	3
shaving	brand	923	3
shaving	brand	739	9
shaving	brand	645	14
shaving	star_rating	4	3
shaving	category	568	28
shaving	category	1288	28
shaving	category	1291	23
shaving	brand	595	3
shaving	category	1287	42
shaving	brand	1787	3
shaving	category	1290	25
shaving	brand	1799	3
shaving	brand	1095	9
sheet masks	brand	593	439
sheet masks	brand	2371	168
sheet masks	brand	9890	113
sheet masks	brand	7708	39
sheet masks	brand	2986	122
sheet masks	brand	5192	41
sheet masks	concern	10771	513
sheet masks	concern	80230	89
sheet masks	brand	5423	211
sheet masks	brand	10224	45
sheet masks	brand	670	159
sheet masks	preference	10853	35
sheet masks	brand	681	219
sheet masks	preference	10865	11
sheet masks	preference	80227	5
sheet masks	preference	10854	5
sheet masks	price	0-499	38
sheet masks	star_rating	4	159
sheet masks	concern	10729	56
sheet masks	brand	9216	18
sheet masks	brand	8849	58
sheet masks	concern	10750	432
sheet masks	brand	2346	29
sheet masks	brand	6123	60
sheet masks	skin_type	10778	330
sheet masks	brand	4290	2390
sheet masks	brand	1510	18
sheet masks	category	1303	6
sheet masks	brand	2534	27
sheet masks	brand	1800	52
sheet masks	brand	8242	276
sheet masks	brand	7467	76
sheet masks	brand	5552	76
sheet masks	skin_type	10779	757
sheet masks	brand	1918	240
sheet masks	brand	8232	42
sheet masks	concern	10749	152
sheet masks	concern	10776	205
sheet masks	preference	10846	7
sheet masks	brand	2438	34
sheet masks	brand	2390	36
sheet masks	preference	10843	67
sheet masks	brand	7942	86
sheet masks	preference	10845	12
sheet masks	brand	1190	65
sheet masks	preference	10842	31
sheet masks	preference	64746	52
sheet masks	brand	943	313
sheet masks	preference	10862	22
sheet masks	brand	9086	20
sheet masks	preference	10855	13
sheet masks	preference	80225	15
sheet masks	brand	5584	27
sheet masks	brand	8649	55
sheet masks	concern	10770	1017
sheet masks	brand	6684	50
sheet masks	preference	10866	33
sheet masks	category	9580	7
sheet masks	preference	10860	36
sheet masks	brand	9362	114
sheet masks	brand	9309	66
sheet masks	category	8400	12
sheet masks	concern	80231	257
sheet masks	category	8401	111
sheet masks	brand	6683	349
sheet masks	concern	10777	819
sheet masks	category	9636	4
sheet masks	skin_type	10782	427
sheet masks	preference	10869	55
sheet masks	brand	7666	628
sheet masks	brand	7909	46
sheet masks	preference	16003	7
sheet masks	brand	7004	95
sheet masks	concern	10737	285
sheet masks	brand	3541	123
sheet masks	preference	12175	28
sheet masks	concern	10748	105
sheet masks	brand	7191	94
sheet masks	preference	10856	24
sheet masks	preference	10839	31
sheet masks	preference	10851	174
sheet masks	brand	1282	38
sheet masks	brand	2682	334
sheet masks	brand	5197	231
sheet masks	brand	6423	118
sheet masks	brand	1802	73
sheet masks	preference	10849	10
sheet masks	concern	80312	86
sheet masks	preference	10864	36
sheet masks	skin_type	10780	74
sheet masks	formulation	10808	3
sheet masks	brand	8875	9
sheet masks	brand	7503	88
sheet masks	brand	3143	48
sheet masks	preference	10863	87
sheet masks	formulation	10820	202
sheet masks	brand	2719	57
sheet masks	brand	7092	38
sheet masks	preference	10861	20
sheet masks	preference	10858	40
sheet masks	brand	5368	101
sheet masks	brand	8650	73
sheet masks	skin_type	10781	235
sheet masks	preference	10859	24
sheet masks	brand	2591	32
sheet masks	concern	10752	23
sheet masks	preference	10857	87
sheet masks	brand	9551	476
sheet masks	brand	6346	92
sheet masks	brand	1937	16
sheet masks	brand	5238	31
sheet masks	preference	80224	18
sheet masks	preference	10847	30
sheet masks	concern	10726	25
sheet masks	preference	10841	47
sheet masks	category	9639	4
sheet masks	concern	10751	136
sheet masks	concern	10753	1540
sheet masks	preference	10867	25
sheet masks	brand	8351	53
sheet masks	brand	4694	29
sheet masks	preference	10840	8
sheet masks	brand	6704	57
sheet masks	category	1307	4
sheet masks	concern	10754	100
sheet masks	brand	3901	1517
sheet masks	brand	7410	75
sheet masks	brand	8897	141
shiseido	category	8381	9
shiseido	category	232	3
shiseido	category	1388	3
shiseido	category	8392	5
shiseido	concern	10729	8
shiseido	skin_type	10778	5
shiseido	skin_type	10782	5
shiseido	concern	10771	6
shiseido	category	8420	3
shiseido	category	231	10
shiseido	category	228	47
shiseido	category	8441	5
shiseido	category	237	8
shiseido	concern	10754	3
shiseido	category	8443	3
shiseido	category	234	13
shiseido	category	8380	36
shiseido	category	268	4
shiseido	category	687	9
shiseido	concern	10737	5
shiseido	category	241	4
shiseido	category	250	15
shiseido	category	8409	8
shiseido	category	8404	26
shiseido	concern	10749	5
shiseido	skin_type	10779	11
shiseido	category	263	21
shiseido	category	233	5
shiseido	category	235	15
shiseido	category	240	15
shiseido	category	8400	12
shiseido	concern	10777	9
shiseido	category	8429	24
shiseido	category	8397	24
shiseido	concern	10770	4
shiseido	category	8383	6
shiseido	concern	10753	7
shiseido	category	8395	17
shiseido	concern	10750	4
shiseido	category	8394	32
shiseido	category	8403	26
shiseido	category	245	5
shiseido	category	267	9
shiseido	category	249	44
shiseido	category	8405	14
shiseido	category	242	9
shower gels	brand	9164	6
shower gels	concern	10737	5
shower gels	skin_type	10781	148
shower gels	brand	2986	4
shower gels	brand	2516	6
shower gels	category	8426	39
shower gels	brand	9293	3
shower gels	preference	10861	24
shower gels	preference	10849	18
shower gels	brand	600	6
shower gels	brand	7666	70
shower gels	brand	5708	5
shower gels	preference	16003	17
shower gels	brand	291	4
shower gels	brand	3830	5
shower gels	brand	649	6
shower gels	preference	10845	40
shower gels	brand	1898	5
shower gels	brand	5424	4
shower gels	brand	1805	5
shower gels	brand	656	20
shower gels	formulation	10825	5
shower gels	preference	80	5
shower gels	concern	10770	43
shower gels	preference	10843	70
shower gels	preference	10862	15
shower gels	brand	2709	24
shower gels	concern	10777	19
shower gels	brand	1095	20
shower gels	brand	3796	86
shower gels	brand	4133	4
shower gels	brand	8211	5
shower gels	concern	10750	34
shower gels	brand	8602	5
shower gels	brand	3715	6
shower gels	brand	4886	3
shower gels	brand	1033	3
shower gels	brand	613	41
shower gels	brand	1768	5
shower gels	brand	8207	3
shower gels	brand	998	4
shower gels	brand	508	3
shower gels	formulation	10824	70
shower gels	brand	2529	17
shower gels	brand	2436	5
shower gels	brand	1129	3
shower gels	brand	10321	3
shower gels	brand	2415	5
shower gels	preference	10857	72
shower gels	preference	10866	18
shower gels	brand	681	3
shower gels	brand	7589	3
shower gels	brand	4132	3
shower gels	brand	2439	4
shower gels	brand	7179	3
shower gels	brand	6457	3
shower gels	preference	64746	35
shower gels	brand	9044	4
shower gels	star_rating	4	189
shower gels	brand	621	50
shower gels	brand	1634	3
shower gels	brand	8356	3
shower gels	brand	739	3
shower gels	brand	5584	3
shower gels	brand	4748	19
shower gels	brand	2001	3
shower gels	preference	10868	18
shower gels	concern	10751	33
shower gels	formulation	10822	36
shower gels	brand	8934	3
shower gels	brand	7660	3
shower gels	brand	610	13
shower gels	brand	611	3
shower gels	preference	89007	6
shower gels	brand	750	13
shower gels	brand	5741	4
shower gels	brand	9694	3
shower gels	brand	6125	8
shower gels	brand	5617	10
shower gels	brand	6460	3
shower gels	brand	2656	3
shower gels	brand	1872	13
shower gels	brand	204	13
shower gels	brand	923	74
shower gels	concern	10753	21
shower gels	brand	710	19
shower gels	brand	4153	4
shower gels	brand	1131	4
shower gels	skin_type	10780	26
shower gels	brand	738	22
shower gels	preference	10844	32
shower gels	preference	89009	4
shower gels	preference	89005	6
shower gels	brand	3717	3
shower gels	preference	80225	10
shower gels	brand	2682	146
shower gels	concern	10717	10
shower gels	concern	80231	25
shower gels	brand	2711	28
shower gels	brand	1938	6
shower gels	brand	3901	58
shower gels	brand	2295	3
shower gels	brand	2453	3
shower gels	brand	824	3
shower gels	brand	2421	48
shower gels	preference	10850	21
shower gels	preference	10851	316
shower gels	brand	609	75
shower gels	preference	10858	28
shower gels	brand	1997	3
shower gels	brand	1544	21
shower gels	brand	2418	3
shower gels	brand	9423	4
shower gels	brand	2454	26
shower gels	brand	752	118
shower gels	skin_type	10782	48
shower gels	preference	10841	13
shower gels	brand	670	10
shower gels	category	8394	3
shower gels	preference	80224	11
shower gels	preference	10853	68
shower gels	preference	10852	21
shower gels	brand	1375	9
shower gels	brand	2104	6
shower gels	brand	4178	3
shower gels	preference	10839	22
shower gels	brand	943	399
shower gels	brand	4786	8
shower gels	brand	4290	28
shower gels	category	368	54
shower gels	preference	10847	22
shower gels	price	0-499	46
shower gels	preference	10867	11
shower gels	preference	10854	12
shower gels	brand	2131	21
shower gels	brand	645	293
shower gels	category	8644	4
shower gels	brand	1964	9
shower gels	preference	80227	11
shower gels	brand	5549	10
shower gels	skin_type	10779	35
shower gels	concern	10776	12
shower gels	brand	612	21
shower gels	preference	10864	7
shower gels	preference	10848	8
shower gels	preference	10869	22
shower gels	brand	680	10
shower gels	brand	2371	13
shower gels	preference	12175	23
shower gels	category	1311	23
shower gels	preference	10856	14
shower gels	brand	1282	5
shower gels	brand	1510	5
shower gels	preference	10842	22
shower gels	brand	8927	4
shower gels	brand	7917	4
shower gels	brand	1787	9
shower gels	preference	10846	7
shower gels	category	8427	7
shower gels	brand	5109	11
shower gels	concern	10771	8
shower gels	brand	6445	10
shower gels	preference	10855	6
shower gels	brand	2437	11
shower gels	preference	10859	11
shower gels	brand	6286	9
shower gels	preference	10863	29
shower gels	brand	1975	14
shower gels	preference	10840	9
shower gels	concern	10729	8
shower gels	preference	10865	14
shower gels	concern	10731	8
shower gels	brand	4922	14
shower gels	formulation	10809	6
shower gels	brand	589	7
shower gels	brand	725	4
shower gels	preference	80228	7
shower gels	brand	8256	10
shower gels	brand	6888	4
shower gels	brand	1173	7
shower gels	brand	4320	9
shower gels	skin_type	10778	51
shower gels	formulation	10827	8
shower gels	brand	4312	9
sigma beauty	preference	10851	3
sigma beauty	category	8437	27
sigma beauty	category	4037	25
sigma beauty	preference	64746	11
sigma beauty	category	1643	17
sigma beauty	category	9583	9
sigma beauty	category	270	12
sigma beauty	star_rating	4	3
sigma beauty	category	6153	7
sigma beauty	category	3956	3
sigma beauty	category	266	42
sigma beauty	category	268	74
sigma beauty	preference	10862	4
sigma beauty	preference	10857	9
sigma beauty	category	269	12
sigma beauty	category	3954	3
sigma beauty	category	267	79
sigma beauty	category	271	30
simple	concern	10729	7
simple	concern	10771	13
simple	category	8394	72
simple	category	8438	5
simple	category	8399	6
simple	category	1387	6
simple	skin_type	10779	39
simple	category	8442	6
simple	category	8400	13
simple	concern	10770	10
simple	formulation	10822	3
simple	category	1646	4
simple	formulation	10820	3
simple	skin_type	10780	3
simple	category	8379	62
simple	category	8401	19
simple	category	8436	7
simple	category	8380	44
simple	concern	80230	4
simple	skin_type	10781	4
simple	preference	10839	3
simple	skin_type	10782	27
simple	category	8407	3
simple	skin_type	10778	14
simple	category	1388	9
simple	concern	10751	9
simple	category	8383	19
simple	concern	10777	33
simple	category	8382	7
simple	category	8437	11
smashbox	category	8397	15
smashbox	category	8381	5
smashbox	category	229	43
smashbox	color	13529	3
smashbox	skin_type	10780	7
smashbox	category	250	80
smashbox	category	2889	15
smashbox	category	8437	11
smashbox	concern	10770	3
smashbox	category	241	38
smashbox	finish	10882	4
smashbox	category	8409	3
smashbox	finish	20425	4
smashbox	category	687	52
smashbox	category	240	68
smashbox	concern	80229	7
smashbox	finish	10881	27
smashbox	skin_type	10779	23
smashbox	category	234	67
smashbox	category	232	24
smashbox	category	8392	29
smashbox	formulation	10804	4
smashbox	concern	10771	14
smashbox	category	231	53
smashbox	concern	10753	6
smashbox	preference	10869	3
smashbox	preference	10855	3
smashbox	category	267	33
smashbox	category	237	67
smashbox	preference	80225	4
smashbox	preference	64746	4
smashbox	category	236	29
smashbox	category	8438	11
smashbox	category	239	11
smashbox	category	9568	3
smashbox	category	1514	34
smashbox	category	3945	5
smashbox	skin_tone	10888	4
smashbox	concern	10777	14
smashbox	color	25188	5
smashbox	finish	20429	6
smashbox	category	316	4
smashbox	skin_tone	10887	6
smashbox	category	245	28
smashbox	category	249	252
smashbox	category	8395	12
smashbox	skin_tone	10886	5
smashbox	category	962	7
smashbox	category	244	17
smashbox	category	1388	3
smashbox	category	3939	3
smashbox	finish	10883	5
smashbox	color	15514	8
smashbox	category	252	63
smashbox	category	8400	15
smashbox	category	395	3
smashbox	category	4140	42
smashbox	concern	10749	3
smashbox	concern	10729	4
smashbox	category	8404	4
smashbox	skin_type	10778	12
smashbox	category	8380	10
smashbox	category	269	23
smashbox	concern	10737	4
smashbox	category	1513	34
smashbox	category	8394	48
smashbox	category	242	158
smashbox	category	268	21
smashbox	category	8403	3
smashbox	category	251	53
