customer_id,coupon_freeship
2657206,0
2661784,1
2667190,1
2670373,1
2675131,1
2678677,1
2683403,1
2685971,1
2690091,1
2696047,1
2701867,1
2705797,1
2711547,1
2716241,1
2718614,1
2722931,1
2727153,1
2732474,1
2738284,1
2742160,1
2749299,1
2752569,1
2755394,1
2761091,1
2764045,1
2768850,1
2772287,1
2777001,1
2783658,1
2787706,1
2792761,0
2795973,1
2803627,1
2809954,1
2813749,1
2818338,0
2822878,1
2828945,1
2832980,1
2838699,0
2843181,1
2846714,1
2852079,1
2858925,1
2860584,1
2865983,1
2870607,1
2876946,1
2882775,1
2887024,1
2892474,1
2895807,1
2899466,1
2904528,0
2909904,1
2913309,1
2917914,1
2924521,1
2929131,0
2934973,1
2939906,1
2944587,1
2948648,1
2953200,1
2957199,1
2963374,1
2967544,1
2972036,1
2980428,1
2985504,1
2991462,1
2999114,1
3004955,1
3008902,0
3012783,1
3016281,1
3020790,1
3026922,1
3032037,1
3036783,1
3041188,1
3045551,1
3052969,1
3060051,1
3064895,1
3072309,1
3078406,1
3084098,1
3087878,1
3095352,1
3101646,1
3107967,1
3114942,0
3120122,1
3125032,1
3131064,1
3141133,1
3149266,1
3153118,1
3157289,1
3163676,0
3166853,1
3172856,1
3180910,0
3188720,0
3193599,1
3199803,1
3207719,1
3212604,0
3216821,1
3223632,1
3231613,1
3239664,1
3243340,1
3249486,1
3256869,1
3262822,1
3270590,0
3275459,1
3286162,1
3293313,0
3300617,1
3307470,0
3313575,1
3320743,1
3329647,1
3335474,1
3339634,1
3347596,1
3358122,1
3366941,1
3373380,1
3379556,1
3383396,1
3387580,1
3393119,1
3397266,1
3402309,1
3408581,0
3414905,1
3418882,1
3425681,1
3431065,1
3440411,1
3447291,1
3452997,1
3459401,1
3463642,1
3473503,1
3481773,1
3486046,1
3494763,1
3506528,1
3513147,1
3522153,1
3530195,1
3538622,1
3548581,1
3555109,1
3564774,1
3572108,1
3578868,1
3585278,1
3592200,1
3600660,1
3613077,0
3619429,1
3627725,1
3635505,1
3641492,1
3649446,1
3654373,1
3662390,1
3667794,1
3677334,1
3684149,1
3690002,1
3697726,1
3705358,1
3711641,0
3720737,1
3728747,1
3738043,1
3745932,1
3754066,1
3760925,0
3769878,1
3776431,1
3782872,1
3793146,1
3798308,1
3806996,1
3816866,1
3826352,1
3832830,1
3843801,1
3856539,1
3863550,1
3877204,1
3885823,1
3892983,1
3899207,1
3905515,1
3912616,1
3921083,1
3926423,1
3933279,1
3937943,1
3945369,1
3951638,1
3956327,1
3963001,1
3973177,1
3987969,1
3997829,1
4003707,1
4010904,1
4019148,1
4024838,1
4036044,1
4049529,1
4058715,1
4067573,1
4078505,1
4089118,1
4095651,1
4100558,1
4110210,1
4121788,1
4129051,1
4137426,1
4145016,1
4154841,1
4162788,1
4177485,1
4187014,1
4196353,1
4206213,0
4218951,1
4226925,1
4233263,1
4239253,1
4248505,1
4253972,1
4259247,0
4267118,1
4274149,1
4282992,1
4289569,1
4298673,1
4311049,1
4318964,1
4327626,1
4333964,1
4340733,1
4347918,1
4355662,1
4363070,1
4369845,1
4376709,1
4383842,1
4391346,1
4397179,1
4404723,1
4413454,1
4417882,1
4424119,1
4430934,1
4436165,1
4444156,1
4453544,1
4462134,1
4469718,1
4477124,1
4487203,1
972414,1
973630,0
975775,1
976823,0
978407,1
980143,1
982872,1
984124,1
985873,1
987013,1
989061,1
990476,1
991697,1
993552,1
995110,1
996488,1
998173,0
1000342,0
1001828,1
1004219,0
1006720,1
1007666,1
1009686,1
1011415,1
1012320,1
1013227,1
1014607,1
1016342,1
1018461,1
1020267,1
1022331,1
1023474,1
1024818,0
1026049,1
1027335,1
1028182,1
1029501,1
1031005,1
1032412,1
1034377,1
1036031,1
1037684,1
1039975,1
1041703,1
1043238,0
1045423,1
1046886,1
1048575,1
1049713,1
1051410,1
1053123,0
1054466,1
1056010,1
1057341,1
1059354,1
1061000,1
1062969,1
1064761,1
1066343,1
1068026,1
1069659,1
1071678,1
1073916,1
1075528,1
1077142,1
1078598,1
1080182,0
1081492,1
1083620,1
1084497,1
1086104,1
1087752,1
1089347,1
1090606,1
1091573,1
1093187,1
1094354,1
1096115,1
1098943,1
1100967,1
1102769,1
1104315,1
1105468,1
1107270,1
1108622,1
1110299,1
1112643,1
1113887,0
1116479,1
1117901,1
1120925,1
1123247,1
1125014,1
1127466,1
1129924,0
1131305,1
1133836,1
1136181,1
1137861,1
1140918,1
1142610,1
1144454,1
1147119,1
1150344,1
1152663,1
1154694,1
1157351,1
1160693,1
1163276,1
1166324,1
1169199,1
1171003,1
1173112,1
1176485,1
1179942,0
1184065,1
1187002,1
1190012,1
1192459,1
1194952,1
1196862,1
1199964,1
1201834,1
1203912,1
1205288,0
1207383,1
1208964,1
1211143,1
1213208,1
1214645,1
1217145,1
1219500,0
1221787,0
1223911,0
1226144,1
1228833,1
1230905,1
1231925,1
1233830,0
1235352,1
1237607,1
1239646,0
1241156,1
1243078,1
1245554,1
1248401,0
1251321,1
1253555,1
1255826,0
1258730,1
1260750,1
1262803,1
1264022,1
1265407,1
1267520,1
1269785,1
1271587,1
1274018,1
1275455,1
1277778,1
1280669,1
1283239,1
1285574,1
1288570,1
1290611,0
1293117,1
1295903,1
1297470,1
1299891,1
1302449,1
1305374,0
1307348,1
1310063,1
1312765,1
1314883,0
1317407,1
1319658,1
1321615,1
1324025,1
1325955,1
1328293,1
1330234,1
1332941,1
1335527,1
1337504,0
1340017,1
1342531,1
1343953,0
1346543,1
1349883,1
1351820,1
1355605,1
1357841,1
1359886,1
1362276,0
1363882,1
1365943,1
1367993,1
1370076,1
1371687,1
1374188,1
1376419,1
1378399,1
1380334,0
1382521,1
1384895,1
1386917,1
1390149,0
1391845,1
1393529,0
1396325,1
1398865,1
1401571,1
1404205,1
1406788,0
1409273,1
1412354,1
1414356,1
1417164,1
1420142,1
1422972,1
1426474,1
1429133,1
1431934,1
1434625,1
1437898,1
1440458,1
1443544,1
1446434,1
1448958,1
1452023,1
1454864,1
1456828,1
1458662,1
1462389,1
1464181,1
1465687,1
1467321,1
1468979,1
1471632,1
1474745,1
1477091,1
1480015,1
1482749,0
1484587,0
1488122,0
1490759,1
1494001,1
1495157,0
1497337,1
1499319,1
1502395,1
1505912,1
1509349,1
1510719,1
1513698,1
1517071,1
1519603,1
1520860,1
1522884,1
1525151,0
1527822,1
1530283,1
1532669,0
1536703,0
1539022,1
1542324,1
1544830,1
1547255,1
1549730,1
1552424,1
1554170,1
1557672,1
1559713,1
1563124,1
1566466,1
1569866,1
1571956,1
1574513,1
1576324,1
1579678,1
1583208,1
1585873,1
1588029,1
1590812,0
1594462,1
1596669,1
1598978,1
1600941,1
1602591,0
1604484,1
1606093,1
1609039,1
1611396,1
1613567,1
1615866,0
1618780,1
1620792,1
1623713,1
1627007,1
1630971,1
1635109,1
1637153,1
1640196,1
1642422,1
1645495,1
1648458,0
1650744,1
1653937,1
1660083,0
1662619,0
1664642,0
1668443,1
1673262,0
1676987,1
1680297,0
1684048,1
1686853,1
1689779,1
1693677,1
1697702,1
1701063,1
1705814,1
1709155,1
1712539,1
1715693,1
1718024,1
1721013,1
1723406,1
1727270,1
1731376,1
1733896,0
1735898,1
1739095,1
1742335,1
1746206,1
1747666,1
1749901,1
1752117,1
1754848,1
1757247,0
1760600,1
1762604,1
1767055,1
1768973,1
1771781,1
1774688,1
1777377,1
1779358,1
1783258,1
1785995,1
1788424,1
1793223,1
1797448,1
1799689,1
1803160,1
1807422,0
1811906,0
1815976,1
1819721,1
1826501,1
1831159,1
1833587,1
1838505,1
1843555,1
1846903,0
1849910,1
1853236,1
1857002,1
1860413,1
1863966,1
1866592,1
1869121,1
1872380,1
1874631,1
1877331,1
1881211,1
1883439,1
1886244,1
1889464,1
1892917,1
1896350,1
1900429,1
1902495,1
1905669,1
1907706,0
1911567,1
1915876,1
1920680,1
1923637,1
1925621,1
1928479,1
1930683,1
1932691,0
1935968,0
1938197,1
1940664,1
1943606,1
1946792,1
1951110,1
1954257,1
1957239,1
1960609,1
1963933,1
1967094,1
1969807,0
1972531,1
1974961,1
1979986,1
1983714,0
1989119,1
1994097,1
1997255,1
1998569,0
2001839,1
2004470,1
2008747,1
2011755,1
2015454,1
2019081,1
2021360,1
2023312,1
2026717,1
2030462,0
2034785,1
2037143,1
2039667,0
2044783,1
2049645,1
2053182,1
2056019,1
2058218,1
2060517,0
2064386,1
2067858,1
2071653,0
2075032,0
2078950,1
2082776,1
2085627,1
2087737,1
2093967,1
2098308,1
2102130,1
2104927,1
2109426,1
2111145,1
2115435,0
2118640,0
2122826,1
2128327,1
2131839,0
2135380,1
2141110,1
2146709,1
2149904,1
2152963,1
2156869,0
2160398,1
2163966,1
2166317,1
2170925,1
2173341,1
2177031,1
2179420,1
2182521,1
2186786,1
2189929,1
2192957,1
2195869,0
2200647,1
2204252,1
2208749,1
2211489,1
2214666,1
2219529,1
2224651,1
2227770,1
2230335,1
2233592,1
2235994,1
2239316,1
2241564,1
2244441,1
2247469,1
2252566,1
2255506,1
2257954,1
2261001,1
2263498,1
2267626,1
2271476,1
2274843,1
2280790,1
2284477,1
2288383,1
2290822,1
2294621,1
2297096,1
2301295,1
2303712,1
2307957,1
2311095,1
2314409,1
2319275,1
2323503,1
2326778,1
2332998,1
2335557,1
2340038,1
2342309,1
2345542,1
2348914,0
2352046,1
2356183,1
2361096,1
2364994,1
2368150,1
2373140,0
2375316,1
2380487,1
2384301,0
2389273,1
2392565,1
2396915,1
2400842,0
2402879,1
2405986,1
2410065,0
2413931,1
2417864,1
2422981,1
2426114,1
2430766,1
2434546,1
2437071,1
2439141,1
2442553,0
2445945,1
2448500,1
2450957,1
2453884,1
2459628,1
2462045,1
2466611,1
2469298,1
2473150,1
2475456,1
2479350,1
2482875,1
2487988,1
2490426,1
2494588,1
2499305,1
2502796,1
2506345,1
2509381,1
2512571,1
2518143,1
2523637,1
2527994,0
2531341,1
2536510,1
2539149,1
2544451,1
2549260,0
2553217,1
2558996,1
2563445,1
2567229,1
2571907,1
2575567,1
2579082,1
2582864,1
2589236,1
2592359,1
2595622,1
2600262,1
2602603,1
2608133,1
2611216,1
2616668,1
2620951,1
2624206,1
2627179,1
2631669,1
2638504,1
2642372,1
2646743,1
2649412,1
2653115,1
2655214,1
2657949,1
2662267,0
2667535,1
2671973,1
2675473,1
2678935,1
2683776,1
2686582,1
2690152,1
2696338,1
2702443,1
2706018,1
2711810,1
2716447,1
2719094,1
2723192,0
2728347,1
2733157,1
2739290,1
2743488,1
2749728,1
2752588,1
2755871,0
2761294,1
2764151,1
2769059,1
2772953,1
2777631,1
2784979,1
2788202,1
2792865,1
2796378,1
2803910,1
2810083,1
2814544,1
2818744,1
2823603,1
2829216,1
2833705,1
2839678,1
2843456,1
2846892,0
2852952,1
2859175,1
2861947,1
2866821,1
2873011,1
2877482,1
2883397,1
2887450,1
2892543,1
2896164,1
2900070,1
2904897,1
2910137,1
2914119,1
2918259,1
2925057,1
2930237,1
2935134,1
2940100,1
2944842,1
2949331,1
2953797,1
2957666,1
2963661,1
2967957,1
2973241,1
2980907,1
2986698,1
2992436,1
2999540,1
3006178,1
3009299,1
3013197,1
3016638,1
3022012,1
3026955,1
3032299,1
3037054,1
3041315,1
3046941,1
3053450,1
3060824,1
3065541,1
3072412,0
3079012,1
3084510,1
3088718,1
3096261,1
3102271,1
3108228,1
3115840,1
3121348,1
3126364,1
3132923,1
3141628,0
3149760,1
3153346,1
3157871,1
3164014,1
3167166,1
3175406,1
3181179,1
3189110,1
3194295,1
3202185,1
3207925,1
3213336,1
3217053,1
3225285,1
3232443,1
3240268,1
3244380,1
3250439,0
3257451,1
3263199,0
3271005,1
3276924,1
3287193,0
3293780,1
3301274,1
3307659,1
3314001,1
3321594,1
3329809,1
3335610,1
3340101,1
3348728,1
3359881,1
3367250,1
3374119,1
3379634,1
3384482,1
3388046,1
3393374,1
3397724,1
3404238,1
3409453,1
3415297,1
3419692,1
3426066,1
3431969,1
3442623,1
3447939,1
3453066,1
3460259,1
3464267,1
3473903,1
3481954,1
917000,1
918410,1
919900,1
920723,0
922280,1
924840,1
926915,0
928916,1
931858,0
932987,1
934809,1
936489,1
938560,1
940924,1
942812,1
945911,1
947189,1
949770,0
951924,1
954160,1
956141,1
957683,1
959210,1
961142,1
963130,1
965790,1
967769,1
970306,1
971869,1
973175,1
974959,1
976508,1
977604,1
979324,0
982516,1
983563,1
984936,1
986388,0
987825,1
990159,1
991386,1
992827,1
994418,1
995705,1
997195,1
999412,0
1001227,1
1002999,1
1005646,0
1007333,1
1008474,1
1010780,1
1011891,1
1012756,1
1014131,1
1015473,1
1017429,1
1019726,1
1021723,1
1023117,1
1024222,0
1025555,1
1026763,1
1027767,1
1028938,1
1030446,0
1031914,1
1033808,0
1035476,1
1036772,1
1038464,1
1040878,1
1042591,0
1044223,1
1046137,1
1047827,1
1049042,1
1050356,1
1052716,1
1053849,1
1054920,1
1056769,1
1058614,1
1060033,1
1062090,1
1063978,1
1065590,1
1067399,1
1068826,1
1071007,1
1072824,1
1074974,1
1076529,1
1078100,0
1079387,1
1081232,1
1082641,1
1083960,1
1085703,1
1087093,1
1088733,0
1090203,1
1090984,1
1092318,1
1094148,1
1095006,1
1097761,0
1100246,0
1102034,1
1104015,1
1104702,1
1106202,1
1107945,0
1109324,1
1111681,1
1113457,1
1114948,0
1117086,1
1119599,1
1121982,1
1124287,1
1126690,1
1129069,1
1130401,1
1132442,1
1134843,1
1136885,1
1139245,1
1142006,1
1143408,1
1146379,1
1148333,1
1152023,1
1153550,1
1156738,1
1158785,1
1162076,1
1165232,1
1167581,1
1170118,1
1172068,0
1175404,1
1178603,1
1183215,1
1185516,1
1188898,1
1191280,1
1194031,1
1195594,1
1198292,1
1201114,1
1202837,1
1204871,1
1206760,1
1208578,1
1210388,0
1212645,1
1214043,0
1216324,1
1217787,0
1220711,1
1223257,1
1224999,1
1227500,1
1229980,1
1231537,1
1233443,1
1234749,0
1236596,1
1238987,1
1240491,1
1242072,0
1244503,1
1247389,1
1249566,1
1252774,1
1254804,1
1257081,1
1260065,1
1262284,1
1263684,1
1264741,1
1266845,1
1268832,1
1270847,1
1273190,1
1275067,1
1276870,1
1279683,1
1282570,1
1284683,1
1287336,0
1289768,1
1291873,1
1294725,1
1296696,1
1299548,0
1301462,1
1304122,1
1306632,0
1308905,1
1311383,1
1314152,1
1316827,1
1319040,0
1320951,1
1322730,1
1324996,1
1327268,1
1329275,1
1331739,1
1334438,0
1336225,1
1339097,1
1341444,0
1343159,1
1345431,1
1348362,1
1351234,1
1353666,1
1357219,0
1358929,1
1360357,0
1363240,1
1365033,0
1367181,1
1369308,1
1370907,1
1372934,1
1375316,1
1377585,1
1379399,1
1381639,1
1384007,1
1386344,1
1388936,1
1391189,1
1392983,1
1395115,1
1397570,1
1400021,1
1403440,1
1405865,1
1408374,1
1410639,1
1413561,1
1415937,1
1419481,1
1421758,1
1424519,1
1427786,1
1430561,1
1433745,1
1436518,1
1439401,1
1442356,1
1445243,1
1447879,1
1451254,1
1454378,1
1455721,1
1458131,1
1460513,1
1463139,1
1464982,1
1466654,1
1468551,1
1471185,1
1473734,1
1476138,1
1478477,1
1481359,1
1484006,1
1486204,1
1489627,1
1492650,1
1494692,1
1496635,1
1498980,1
1501389,1
1503624,0
1507501,1
1510114,1
1512556,1
1515324,1
1518427,1
1520219,1
1521865,1
1524223,1
1526996,1
1529172,1
1531481,1
1534094,1
1537982,1
1541477,0
1543861,1
1545919,0
1548175,1
1551130,1
1553593,1
1555711,0
1558780,1
1561221,1
1565224,1
1568444,0
1571283,1
1573162,1
1575695,1
1577668,1
1581236,0
1585051,1
1587033,0
1589252,1
1593311,1
1595704,0
1597430,0
1600207,0
1601488,1
1603789,1
1605151,1
1608213,1
1610424,1
1612876,1
1615182,1
1617700,1
1619942,1
1622597,1
1624713,1
1628956,1
1632994,0
1636391,1
1639363,1
1641721,1
1644249,0
1647053,1
1649858,1
1652989,1
1657283,1
1661406,1
1663896,0
1666434,1
1670926,1
1675561,1
1679311,1
1682821,1
1685985,1
1688458,1
1691559,1
1696268,1
1699720,1
1703486,1
1707672,0
1711040,1
1713830,1
1717076,1
1720164,1
1722676,1
1726051,1
1729870,1
1732625,0
1734906,0
1738209,1
1740939,1
1745285,0
1747209,1
1748797,1
1751217,1
1753654,0
1755840,1
1758969,1
1761697,1
1765181,1
1768019,1
1770445,1
1773341,1
1776486,1
1779091,1
1780895,1
1785078,1
1787736,1
1791100,1
1796050,1
1798737,0
1801323,1
1805952,1
1810253,1
1814349,1
1817507,1
1824549,1
1829267,1
1833009,1
1835819,1
1840719,1
1845858,1
1848881,1
1851814,1
1854905,1
1859125,0
1862259,0
1864976,1
1868155,1
1870950,1
1873551,1
1876318,1
1879572,1
1882231,1
1884932,1
1887964,0
1891101,1
1894190,1
1898638,1
1901848,1
1904221,1
1906514,1
1910080,1
1914322,1
1917690,1
1922180,1
1924688,1
1927424,0
1929742,1
1931703,1
1935172,1
1937638,1
1939388,1
1942452,1
1945232,1
1950113,1
1953585,1
1955917,1
1958536,1
1962794,1
1965339,1
1968532,1
1971046,1
1973885,1
1978359,1
1982201,1
1986818,1
1991263,1
1995983,1
1998016,1
1999573,1
2002980,0
2006627,1
2010916,1
2013823,1
2017739,1
2020396,1
2022180,1
2025659,1
2028705,1
2032243,0
2036102,1
2038710,1
2042237,1
2047945,1
2052251,1
2055234,1
2057099,1
2059504,1
2063169,1
2065006,0
2069944,1
2074150,0
2076712,1
2081120,1
2083896,1
2086943,1
2092094,1
2095671,1
2100536,1
2103303,1
2107616,1
2110164,1
2113672,1
2117202,1
2120375,1
2126203,1
2130931,1
2133529,1
2139210,1
2144427,1
2148152,1
2151777,1
2155601,1
2158779,1
2162711,1
2165098,1
2170132,1
2172753,1
2175928,1
2178455,1
2180934,1
2185289,1
2188368,1
2191914,1
2195324,1
2198113,0
2202634,1
2206372,1
2210445,1
2213241,1
2217535,1
2223533,1
2226629,0
2229100,1
2231823,1
2234787,1
2237789,1
2240082,1
2242951,1
2246483,1
2251054,1
2254218,1
2256890,1
2259742,1
2262035,1
2266066,1
2269385,1
2273600,1
2277743,1
2282166,1
2286255,1
2290397,1
2293155,0
2295840,1
2299324,1
2302463,1
2305715,1
2309625,1
2312757,1
2317808,0
2322293,1
2325578,1
2331579,1
2334247,1
2338056,1
2341236,1
2344266,1
2347788,1
2351098,1
2354800,1
2359365,1
2363668,1
2366504,0
2370144,1
2374655,1
2379333,1
2381809,1
2387726,1
2391175,1
2395098,1
2399095,1
2402325,1
2403737,1
2407912,1
2412305,1
2415959,1
2421554,1
2423932,1
2428783,1
2432705,1
2436169,1
2438168,1
2440978,1
2445269,1
2447361,1
2449433,1
2452545,1
2456227,1
2461140,1
2464367,1
2468136,1
2471109,1
2474614,1
2477514,1
2481852,1
2486083,1
2488992,1
2493037,1
2497068,0
2501370,1
2505941,1
2507897,1
2511829,1
2516237,1
2521373,1
2526927,1
2528785,1
2534516,1
2537574,1
2541358,1
2546854,1
2551877,1
2555556,1
2561207,1
2565760,1
2570492,1
2574089,1
2577858,1
2580626,1
2585121,0
2591235,1
2594384,1
2597076,1
2601367,1
2607012,1
2609864,0
2613339,1
2619461,1
2622968,1
2626170,1
2630152,1
2636497,1
2641159,1
2643809,1
2648748,1
2651015,1
2654201,1
2656857,1
2659517,1
2665269,1
2669804,1
2674023,1
2677783,1
2681123,1
2685419,1
2688903,1
2694190,1
2698483,1
2703843,1
2707784,1
2713983,1
2717970,1
2721073,1
2725936,1
2730110,1
2736266,1
2740820,1
2748293,1
2752014,1
2754610,1
2757897,1
2762666,1
2767721,1
2770987,1
2774629,1
2781441,1
2786973,1
2790963,1
2795243,1
2802290,0
2807581,1
2812483,1
2816710,1
2821022,1
2827251,1
2831576,1
2836851,1
2840836,1
2845967,1
2849490,1
2857430,1
2860251,0
2865457,1
2869572,0
2875651,1
2881432,1
2885550,0
2890302,1
2894605,0
2898401,1
2901663,1
2909102,1
2912666,1
2916377,1
2921085,1
2927218,1
2933498,1
2938345,0
2943935,0
2946628,1
2952769,1
2956076,1
2960644,1
2966940,1
2969902,1
2977974,1
2983704,1
2989581,1
2997377,1
3003328,1
3007689,1
3012028,1
3015522,1
3019388,1
3025309,1
3030979,1
3034559,1
3040257,1
3043834,0
3051175,1
3059081,1
3063350,1
3070126,1
3075395,1
3081669,1
3086872,1
3092822,1
3099323,1
3106791,1
3113550,1
3118656,1
3124378,1
3128939,1
3138375,1
3146492,1
3150813,1
3156064,1
3161967,1
3166229,0
3169897,1
3178918,1
3186642,1
3192295,1
3198549,1
3206190,1
3209909,1
3215843,1
3222367,1
3230110,1
3237208,1
3242378,1
3248300,1
3254295,1
3260907,1
3268979,1
3274181,1
3284967,1
3291649,1
3299289,1
3488120,1
3495285,1
3507424,1
3514262,1
3523417,1
3531025,1
3539396,1
3548973,1
3557081,1
3565708,1
3572296,1
3579649,1
3585853,1
3592887,1
3601205,1
3613578,1
3620446,1
3628027,0
3636176,1
3643583,1
3649688,1
3655276,0
3663950,1
3669660,1
3677371,1
3685008,1
3690678,1
3697982,1
3706219,1
3713529,1
3720911,1
3730274,1
3738596,1
3747080,1
3754775,1
3762718,1
3770267,1
3777729,1
3783468,1
3794488,1
3800245,1
3808091,1
3818425,1
3826528,1
3834510,1
3845644,1
3857819,1
3864112,1
3877580,1
3886090,1
3893612,1
3899960,1
3909467,1
3913875,1
3922953,1
3927622,1
3934118,1
3939521,1
3946014,1
3952580,1
3956921,1
3963778,1
3975061,1
3988869,1
3998762,1
4004200,1
4011471,1
4020162,1
4026478,1
4038036,1
4050586,1
4060079,1
4068653,1
4078875,1
4089648,1
4095790,1
4101197,1
4112662,1
4122796,1
4131742,1
4137760,1
4148160,1
4156062,1
4164739,1
4179531,1
4189555,1
4196596,1
4207260,1
4219155,1
4227462,1
4233974,1
4239832,1
4249536,1
4254329,1
4259459,1
4268299,1
4274804,1
4284260,1
4290675,1
4299220,1
4312016,1
4320129,1
4329253,1
4334850,1
4341178,1
4349490,1
4355813,1
4363835,1
4370767,1
4377887,1
4385280,1
4392014,1
4398232,1
4405084,1
4413855,1
4419012,1
4424522,1
4431556,1
4437908,1
4445777,1
4454123,1
4463536,1
4471736,1
4478236,1
4489430,1
4497302,1
4503556,1
4513057,1
4521844,1
4527706,1
4533975,1
4542267,1
4546177,1
4554718,1
4563887,1
4570957,1
4582817,1
4589086,1
4594113,1
4600836,1
4610676,1
4616400,1
4623673,1
4632988,1
4641890,1
4651116,1
4657532,1
4669508,1
4675232,1
4685988,1
4692660,1
4700682,1
4710287,1
4718120,1
4728479,1
4736885,1
4747374,1
4754098,1
4764446,1
4778211,1
4792373,1
4799509,1
4810630,1
4823023,1
4832039,1
4842672,1
4859095,1
4873643,1
4887455,1
4896265,1
4908294,1
4921969,1
4929252,1
4947569,1
4959687,1
4968049,1
4979682,1
4993957,1
5019713,1
5034921,1
5053493,1
5074489,1
5085664,1
5093946,1
5116423,1
5134196,0
5156383,1
5169111,1
5183085,1
5210008,1
5227300,1
5248925,1
5264741,1
5280022,1
5297913,1
5311312,1
5321399,1
5329653,1
5346017,1
5360177,1
5372272,1
5379422,1
5404050,1
5415814,1
5427860,1
5443739,1
5483928,1
5495245,1
5505109,1
5519059,1
5604990,1
5617383,1
5635104,1
5647956,1
5662814,0
5676781,1
5690594,1
5703993,1
5716575,1
5734364,1
5747528,1
5766843,1
5777866,1
5796149,1
5811893,1
5831607,1
5845717,1
5858509,1
5973370,1
5990152,1
6038716,1
6053100,1
6075346,1
6091218,1
6106132,1
6120380,1
6137510,1
6156653,1
6172800,1
6229096,1
6241654,1
6269085,1
6282711,1
6300917,1
6318205,1
6332435,1
6356725,1
6372235,1
6394398,1
6420669,1
6457894,1
6497627,1
6528353,1
6555375,1
6579039,1
6607588,1
6644188,1
6675158,1
6708054,1
6727172,1
6769943,1
6807285,1
6832563,1
6868270,1
6920014,1
6947018,1
6975947,1
7021357,1
7061880,1
7124189,1
7196675,1
7268994,1
7332925,1
7451103,1
7512510,1
7560782,1
7680744,1
7992927,1
174709,1
175602,1
177103,0
178285,1
179565,1
180767,1
182357,1
183647,1
184957,1
186055,1
187216,0
188358,1
189192,1
190157,1
191919,1
192679,1
193897,1
195248,1
196770,1
197986,1
198869,1
199886,1
201161,1
202760,1
203778,1
205793,1
207454,0
210038,1
212400,1
213704,1
215806,1
217791,1
220749,1
222331,1
224048,1
227088,1
228477,1
229549,1
230786,1
232003,1
233250,1
234393,1
235425,1
237082,1
238698,1
239831,1
241396,1
242814,0
244149,1
245960,0
247930,1
249662,1
250957,1
252512,0
253346,1
254434,1
255979,0
258273,1
260129,1
261139,1
263432,0
265617,1
267060,1
268600,1
269935,1
271588,1
273504,0
274869,1
276080,1
277097,1
279086,1
279967,0
280888,1
281985,1
282814,1
284036,1
285219,1
286787,1
288643,1
292460,1
294362,1
295198,1
296981,1
297837,1
299501,0
300913,0
302119,1
303175,1
303798,1
304587,1
305357,1
306444,0
307466,1
308778,1
309343,1
310557,0
312308,1
313075,1
314311,1
314890,1
316117,1
316922,1
317993,0
319181,0
320197,1
321640,1
322567,1
323385,1
324509,1
325637,1
326792,1
327584,1
328990,1
330021,1
330747,1
331733,1
332582,0
333826,0
335038,1
335580,1
337138,1
338315,1
339104,1
340517,1
341623,1
342199,1
343248,1
344849,1
346047,1
347023,1
348160,0
349038,0
349912,1
351072,1
352160,1
354198,1
355693,1
357052,1
358766,1
360106,1
361275,1
362183,0
363733,1
365898,1
367262,0
369009,1
371065,1
372360,0
375315,1
377018,1
378481,1
379963,1
381602,1
383037,0
385054,1
387682,1
390090,1
392814,1
394870,1
396272,1
398272,1
400530,1
403125,1
405728,1
407869,1
410051,1
411818,1
414162,1
417916,1
419558,1
422311,1
424523,1
426464,1
430427,1
435295,0
441270,1
445232,1
447660,1
450779,1
452877,1
455600,1
457196,1
458738,1
461024,0
462678,1
466154,1
466998,1
468763,1
469764,1
471603,1
473502,1
474840,0
476185,1
478065,1
480722,1
483280,1
485612,0
487564,1
490563,1
493383,1
496081,1
498810,1
501109,1
502150,1
504378,1
507154,1
508782,1
510936,1
514176,1
516142,1
517613,1
519342,1
520954,1
522095,0
522910,1
524323,1
526112,1
527873,1
529719,1
531457,1
533273,1
534080,1
535503,1
537660,1
538829,1
539922,1
541120,0
542523,1
543455,1
544420,1
546112,1
548081,1
549908,1
552100,1
554451,1
556062,0
556922,1
558512,1
559921,1
560785,1
562395,1
563794,1
565232,1
566882,1
567974,1
570162,1
571730,1
573006,1
574485,1
576623,1
578461,1
581271,1
582769,0
585576,1
587870,1
590280,1
591466,1
593875,1
594955,1
596956,1
599219,1
600786,0
602888,1
605493,0
606959,1
608503,1
609765,1
611300,1
613147,1
614729,1
616027,1
617099,1
618301,0
619626,1
620703,1
622019,1
623122,1
624139,1
625675,0
626797,1
628226,1
629680,1
630504,0
631665,1
633229,0
634899,1
635967,1
637794,1
639522,1
641005,1
642116,1
643787,1
645322,1
646266,1
647059,1
649365,1
652174,1
654279,1
656607,0
659499,1
662001,1
663740,1
665123,1
668261,1
670729,1
672328,1
673733,1
675284,1
677048,1
678562,1
680397,1
682708,1
685849,1
686678,1
688314,1
689654,1
690999,1
692956,1
694177,0
695215,1
697006,1
698409,1
700000,1
701429,1
702584,1
704509,1
705779,1
707668,0
708963,1
710941,1
712306,1
713625,1
715193,1
717612,1
719132,1
720321,0
721845,1
723931,1
725411,1
727291,1
728877,1
730085,1
731746,1
733474,1
735028,1
736483,1
737898,1
739747,1
741678,1
743172,1
744596,1
747433,1
749056,1
750895,1
752749,1
755027,1
756994,1
759340,1
763134,1
766198,1
768183,1
770936,1
773053,1
774125,1
775187,1
